Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2013-04-03,15.40607071,15.61714268,15.36821365,15.42821407,13.23635674,363216000,,
2013-04-04,15.49142933,15.53571415,15.1875,15.27571392,13.10552406,358447600,,
2013-04-05,15.16071415,15.17678642,14.98857117,15.11428642,12.96702671,383695200,,
2013-04-08,15.17321396,15.2678566,15.08892918,15.22178555,13.05925369,300829200,,
2013-04-09,15.22714329,15.30357075,15.09821415,15.2492857,13.08284664,306614000,,
2013-04-10,15.28928566,15.60928631,15.21464252,15.56035709,13.34972382,375928000,,
2013-04-11,15.48999977,15.64249992,15.39999962,15.51178646,13.30805683,328364400,,
2013-04-12,15.50535679,15.50535679,15.32464314,15.35000038,13.16925716,238613200,,
2013-05-01,15.8735714,15.89035702,15.51392937,15.6889286,13.46003342,506909200,,
2013-05-02,15.77785683,16.02107048,15.73678589,15.91142941,13.65091896,421828400,,
2013-05-03,16.11821365,16.18678665,16.04107094,16.07071495,13.78757763,361300800,,
2013-05-06,16.27535629,16.50714302,16.22535706,16.4539299,14.11634827,496641600,,
2013-05-07,16.60607147,16.6339283,16.20357132,16.38071442,14.05353928,483753200,,
2013-05-08,16.3942852,16.62035751,16.27892876,16.56571388,14.21225643,472598000,,
2013-05-09,16.42178535,16.5357132,16.27071381,16.31321335,14.08826542,398487600,,
2013-05-10,16.35607147,16.4182148,16.08857155,16.17749977,13.97105885,334852000,,
2013-06-03,16.09749985,16.15571404,15.8028574,16.09714317,13.90166378,372352400,,
2013-06-04,16.18642807,16.22964287,15.97821426,16.04678535,13.85817432,292728800,,
2013-06-05,15.91607094,16.09714317,15.84678555,15.89678574,13.72863388,290589600,,
2013-06-06,15.90964317,15.96428585,15.50178623,15.65928555,13.52352428,416934000,,
2013-06-07,15.58928585,15.82999992,15.4560709,15.77892876,13.62685108,404535600,,
2013-06-10,15.883214,16.0385704,15.60000038,15.67464256,13.53678703,450153200,,
2013-06-11,15.56214333,15.81285667,15.47571373,15.62857056,13.49700165,286112400,,
2013-06-12,15.69642925,15.75892925,15.41071415,15.43535709,13.33013916,265227200,,
2013-07-01,14.38178635,14.72392941,14.32928562,14.61499977,12.62167072,391053600,,
2013-07-02,14.64142895,15.05821419,14.62392902,14.94607067,12.90758419,469865200,,
2013-07-03,15.03071404,15.1064291,14.90892887,15.02857113,12.97883701,240928800,,
2013-07-05,15.01392937,15.11750031,14.83392906,14.90785694,12.87458706,274024800,,
2013-07-08,15.00392914,15.03571415,14.66607094,14.82321358,12.80148506,298138400,,
2013-07-09,14.77142906,15.125,14.65642929,15.08392906,13.02663994,352584400,,
2013-07-10,14.98571396,15.17142868,14.9375,15.02607059,12.97667599,281405600,,
2013-07-11,15.10535717,15.2946434,15.04178619,15.2603569,13.17900658,326292400,,
2013-07-12,15.27321434,15.34964275,15.12178612,15.23250008,13.15494633,279563200,,
2013-08-01,16.2767868,16.31428528,16.18785667,16.30999947,14.08548832,206250800,,
2013-08-02,16.35750008,16.53035736,16.30928612,16.5192852,14.26622868,274783600,,
2013-08-05,16.59607124,16.80964279,16.50535774,16.76607132,14.47935486,318855600,,
2013-08-06,16.71500015,16.85321426,16.50607109,16.6160717,14.34981441,334857600,,
2013-08-07,16.56428528,16.6785717,16.49178505,16.60642815,14.3414917,298858000,,
2013-08-08,16.56642914,16.57500076,16.35535622,16.46464348,14.31292152,255777200,,
2013-08-09,16.37999916,16.44499969,16.20178604,16.23035622,14.10925674,266865200,,
2013-08-12,16.31642914,16.73749924,16.30821419,16.69142914,14.51007462,364434000,,
2013-09-03,17.61071396,17.87857056,17.40535736,17.44928551,15.16888618,331928800,,
2013-09-04,17.84142876,17.93714333,17.72428513,17.81035614,15.48277378,345032800,,
2013-09-05,17.8660717,17.88142967,17.62999916,17.68821335,15.37659168,236367600,,
2013-09-06,17.80142975,17.83499908,17.49821472,17.79357147,15.46818161,359525600,,
2013-09-09,18.0357132,18.13999939,17.98142815,18.07749939,15.71499825,340687200,,
2013-09-10,18.07857132,18.12321472,17.4821434,17.66571426,15.35703564,743195600,,
2013-09-11,16.67892838,16.91749954,16.60035706,16.7039299,14.52094078,898696400,,
2013-09-12,16.7321434,16.97857094,16.64321327,16.88178635,14.67555618,404051200,,
2013-10-01,17.08749962,17.46928596,17.08499908,17.4271431,15.14963627,353883600,,
2013-10-02,17.34392929,17.56428528,17.2767868,17.48428535,15.19931412,289184000,,
2013-10-03,17.51821327,17.58392906,17.16928673,17.26464272,15.00837517,322753200,,
2013-10-04,17.28071404,17.30714226,17.09285736,17.25107193,14.99657536,258868400,,
2013-10-07,17.37714386,17.59464264,17.33392906,17.4196434,15.1431179,312292400,,
2013-10-08,17.49785614,17.52285767,17.16214371,17.17642975,14.93168545,290917200,,
2013-10-09,17.30857086,17.4210701,17.08142853,17.37821388,15.10710812,301725200,,
2013-10-10,17.54714394,17.58499908,17.3942852,17.48714256,15.20179939,278602800,,
2013-10-11,17.39249992,17.63714218,17.32714272,17.60035706,15.30021858,267738800,,
2013-11-01,18.71500015,18.74285698,18.42285728,18.57250023,16.14531517,274890000,,
2013-11-04,18.61071396,18.81500053,18.52892876,18.8125,16.3539505,244627600,,
2013-11-05,18.73500061,18.88892937,18.6785717,18.76607132,16.31358528,265213200,,
2013-11-06,18.71964264,18.74500084,18.50714302,18.60428619,16.26737213,223375600,,
2013-11-07,18.55642891,18.68535614,18.29928589,18.30321312,16.00411797,262620400,,
2013-11-08,18.37785721,18.61178589,18.30678558,18.59142876,16.25613022,279316800,,
2013-11-11,18.57107162,18.63107109,18.37178612,18.53750038,16.20897484,227452400,,
2013-11-12,18.48821449,18.7114296,18.4642868,18.57178688,16.23895454,204276800,,
2013-12-02,19.9285717,20.15464211,19.67214394,19.68678665,17.21390152,472544800,,
2013-12-03,19.93928528,20.22785759,19.91714287,20.22571373,17.68512917,450968000,,
2013-12-04,20.1964283,20.32821465,20.02928543,20.1785717,17.64391327,377809600,,
2013-12-05,20.45178604,20.54071426,20.22892952,20.28214264,17.73447037,447580000,,
2013-12-06,20.2067852,20.2410717,19.98464394,20.00071335,17.48838997,344352400,,
2013-12-09,20.03214264,20.34214211,20.03214264,20.22964287,17.6885643,320493600,,
2013-12-10,20.12785721,20.28142929,20.04285622,20.19821358,17.66108513,278269600,,
2013-12-11,20.25,20.39178658,19.98892975,20.04857063,17.5302372,359718800,,
2013-12-12,20.07642937,20.19071388,20.00107193,20.0192852,17.50462914,262290000,,
2014-01-02,19.84571457,19.89392853,19.71500015,19.75464249,17.2732296,234684800,,
2014-01-03,19.74500084,19.77499962,19.30107117,19.32071495,16.89380836,392467600,,
2014-01-06,19.19464302,19.52857018,19.05714226,19.42607117,16.98592758,412610800,,
2014-01-07,19.44000053,19.4985714,19.2114296,19.28714371,16.86445618,317209200,,
2014-01-08,19.24321365,19.48428535,19.23892975,19.4092865,16.97124863,258529600,,
2014-01-09,19.52857018,19.53071404,19.11964226,19.16142845,16.75452805,279148800,,
2014-01-10,19.27964211,19.31428528,18.96821404,19.03357124,16.64273453,304976000,,
2014-02-03,17.95035744,18.13321495,17.83214378,17.91178513,15.66185856,401464000,,
2014-02-04,18.06607056,18.19499969,17.95571327,18.1710701,15.88856792,376681200,,
2014-02-05,18.09142876,18.40285683,18.0803566,18.30678558,16.00724792,328344800,,
2014-02-06,18.21642876,18.3392868,18.13607025,18.30392838,16.10054207,257765200,,
2014-02-07,18.62071419,18.67607117,18.47785759,18.55999947,16.32579041,370280400,,
2014-02-10,18.52357101,18.99964333,18.5,18.89249992,16.61825943,345559200,,
2014-02-11,18.95035744,19.2053566,18.9107132,19.1414299,16.83723068,282256800,,
2014-02-12,19.17678642,19.27000046,19.04428673,19.13999939,16.83597183,308100800,,
2014-03-03,18.69357109,18.95178604,18.67178535,18.84857178,16.57962227,238781200,,
2014-03-04,18.9642868,19.02285767,18.84892845,18.97285652,16.68894386,259140000,,
2014-03-05,18.9614296,19.0982132,18.89749908,19.01285744,16.72413063,200062800,,
2014-03-06,19.0282135,19.08714294,18.86071396,18.9553566,16.67355347,185488800,,
2014-03-07,18.96750069,18.99928665,18.78750038,18.94428635,16.66381836,220729600,,
2014-03-10,18.87000084,19.04750061,18.86928558,18.9614296,16.67889786,178584000,,
2014-03-11,19.12321472,19.24071312,19.02107048,19.14607048,16.84131432,279224400,,
2014-03-12,19.08964348,19.19107056,19.0,19.16464233,16.85764885,199326400,,
2014-04-01,19.20571327,19.35250092,19.17035675,19.34464264,17.01597595,200760000,,
2014-04-02,19.37071419,19.40999985,19.29500008,19.37678528,17.0442524,180420800,,
2014-04-03,19.33535767,19.375,19.20142937,19.24250031,16.92612839,162344000,,
2014-04-04,19.27892876,19.2857132,18.94928551,18.99357033,16.70717049,275251200,,
2014-04-07,18.85785675,18.96071434,18.63892937,18.69535637,16.44484901,289850400,,
2014-04-08,18.75678635,18.79000092,18.52499962,18.69428635,16.44390678,243888400,,
2014-04-09,18.66571426,18.94607162,18.64357185,18.94000053,16.66004562,206169600,,
2014-04-10,18.95285606,19.00857162,18.68464279,18.69571495,16.44516754,239652000,,
2014-04-11,18.5357132,18.67250061,18.46928596,18.55750084,16.32359314,271717600,,
2014-05-01,21.1428566,21.24285698,20.94142914,21.12428665,18.58138847,244048000,,
2014-05-02,21.15500069,21.22142982,21.0610714,21.1635704,18.61595345,191514400,,
2014-05-05,21.07642937,21.4642868,21.0714283,21.46285629,18.8792057,287067200,,
2014-05-06,21.49285698,21.58607101,21.22892952,21.22892952,18.67344284,374564400,,
2014-05-07,21.2589283,21.3317852,20.99035645,21.15464211,18.60809517,282864400,,
2014-05-08,21.0089283,21.22892952,20.94285774,20.99964333,18.57492828,230297200,,
2014-05-09,20.8764286,20.9375,20.7260704,20.91214371,18.4975338,291597600,,
2014-05-12,20.98178673,21.20214272,20.97857094,21.17250061,18.72782898,213208800,,
2014-06-02,22.6414299,22.67250061,22.2321434,22.45178604,19.85939789,369350800,,
2014-06-03,22.44499969,22.81214333,22.4375,22.7692852,20.1402359,292709200,,
2014-06-04,22.76571465,23.13892937,22.71821404,23.02928543,20.37021255,335482000,,
2014-06-05,23.07857132,23.19178581,22.95035744,23.11964226,20.45013618,303805600,,
2014-06-06,23.21071434,23.25928688,23.01678658,23.05607033,20.39391327,349938400,,
2014-06-09,23.17499924,23.46999931,22.9375,23.42499924,20.72023773,301660000,,
2014-06-10,23.68250084,23.76250076,23.39249992,23.5625,20.84186554,251108000,,
2014-06-11,23.53249931,23.69000053,23.36750031,23.46500015,20.75562096,182724000,,
2014-06-12,23.51000023,23.53000069,22.97500038,23.07250023,20.40843964,218996000,,
2014-07-01,23.37999916,23.51749992,23.28249931,23.37999916,20.68043518,152892000,,
2014-07-02,23.46750069,23.51499939,23.27249908,23.37000084,20.67158127,113860000,,
2014-07-03,23.41749954,23.52499962,23.29999924,23.50749969,20.79320908,91567200,,
2014-07-07,23.53499985,23.99749947,23.52499962,23.99250031,21.22220802,225872000,,
2014-07-08,24.06749916,24.20000076,23.47999954,23.83749962,21.08511162,260888000,,
2014-07-09,23.86000061,23.98749924,23.69000053,23.84749985,21.09395027,145744000,,
2014-07-10,23.44000053,23.88750076,23.37999916,23.76000023,21.01656151,158744000,,
2014-07-11,23.84000015,23.97249985,23.71500015,23.80500031,21.05636406,136072000,,
2014-08-01,23.72500038,24.15500069,23.70249939,24.03249931,21.25758934,194044000,,
2014-08-04,24.09250069,24.14500046,23.79249954,23.89749908,21.13817978,159832000,,
2014-08-05,23.84000015,23.92000008,23.59000015,23.78000069,21.03424835,223732000,,
2014-08-06,23.6875,23.87000084,23.67749977,23.73999977,20.99886894,154232000,,
2014-08-07,23.73250008,23.98749924,23.52499962,23.62000084,20.99664879,186844000,,
2014-08-08,23.56500053,23.70499992,23.31999969,23.68499947,21.05442047,167460000,,
2014-08-11,23.81749916,24.02000046,23.70999908,23.99749947,21.33221436,146340000,,
2014-08-12,24.01000023,24.21999931,23.90250015,23.99250031,21.32776833,135180000,,
2014-09-02,25.76499939,25.93499947,25.68000031,25.82500076,22.95674706,214256000,,
2014-09-03,25.77499962,25.79999924,24.64500046,24.73500061,21.98781013,501684000,,
2014-09-04,24.71249962,25.02249908,24.44750023,24.53000069,21.80557823,342872000,,
2014-09-05,24.70000076,24.84749985,24.57749939,24.74250031,21.9944725,233828000,,
2014-09-08,24.82500076,24.82749939,24.51250076,24.59000015,21.85891533,185426800,,
2014-09-09,24.77000046,25.77000046,24.03499985,24.49749947,21.77668762,759385200,,
2014-09-10,24.50250053,25.27750015,24.44000053,25.25,22.44560814,403478400,,
2014-09-11,25.10250092,25.36000061,24.90500069,25.35750008,22.54117012,249412400,,
2014-09-12,25.30249977,25.54750061,25.27000046,25.41500092,22.59228516,250504400,,
2014-10-01,25.14749908,25.17250061,24.67499924,24.79500008,22.0411377,205965200,,
2014-10-02,24.81749916,25.05500031,24.51000023,24.97500038,22.20114708,191031200,,
2014-10-03,24.86000061,25.05249977,24.76000023,24.90500069,22.13891983,173878400,,
2014-10-06,24.98749924,25.16250038,24.85499954,24.90500069,22.13891983,148204800,,
2014-10-07,24.85750008,25.03000069,24.68250084,24.6875,21.94558525,168376800,,
2014-10-08,24.69000053,25.27750015,24.57749939,25.20000076,22.40115738,229618800,,
2014-10-09,25.38500023,25.59499931,25.15250015,25.25499916,22.45005226,309506000,,
2014-10-10,25.17250061,25.50749969,25.07500076,25.18250084,22.38560867,265326400,,
2014-11-03,27.05500031,27.57500076,27.00250053,27.35000038,24.31236839,209130400,,
2014-11-04,27.34000015,27.37249947,26.93000031,27.14999962,24.13458443,166297600,,
2014-11-05,27.27499962,27.32500076,27.03249931,27.21500015,24.19236565,149743600,,
2014-11-06,27.14999962,27.19750023,26.95000076,27.17499924,24.26156235,139874000,,
2014-11-07,27.1875,27.32999992,27.13750076,27.25250053,24.3307476,134766000,,
2014-11-10,27.25499916,27.33250046,27.16749954,27.20750046,24.29057121,108782000,,
2014-11-11,27.17499924,27.4375,27.10000038,27.42499924,24.48475075,109769200,,
2014-11-12,27.34499931,27.85750008,27.34250069,27.8125,24.83071136,187769600,,
2014-12-01,29.70249939,29.8125,27.81749916,28.76749992,25.68331528,335256000,,
2014-12-02,28.375,28.9375,28.1875,28.65749931,25.58511925,237395600,,
2014-12-03,28.9375,29.08749962,28.77750015,28.98250008,25.87528038,172253600,,
2014-12-04,28.94249916,29.29999924,28.82250023,28.87249947,25.77706909,168178000,,
2014-12-05,28.99749947,29.02000046,28.65999985,28.75,25.66770744,153275600,,
2014-12-08,28.52499962,28.66250038,27.90500069,28.10000038,25.08738518,230659600,,
2014-12-09,27.54750061,28.57500076,27.33749962,28.53000069,25.47128487,240832000,,
2014-12-10,28.60250092,28.71249962,27.88500023,27.98749924,24.98694611,178261200,,
2014-12-11,28.06500053,28.45000076,27.83499908,27.90500069,24.91329575,165606800,,
2014-12-12,27.61499977,27.96750069,27.39500046,27.43250084,24.49145508,224112400,,
2015-01-02,27.84749985,27.86000061,26.83749962,27.33250046,24.402174,212818400,,
2015-01-05,27.07250023,27.16250038,26.35250092,26.5625,23.7147274,257142000,,
2015-01-06,26.63500023,26.85750008,26.15749931,26.56500053,23.716959,263188400,,
2015-01-07,26.79999924,27.04999924,26.67499924,26.9375,24.04951668,160423600,,
2015-01-08,27.30750084,28.03750038,27.17499924,27.97249985,24.97356033,237458000,,
2015-01-09,28.16749954,28.3125,27.55249977,28.00250053,25.00033569,214798000,,
2015-01-12,28.14999962,28.15749931,27.20000076,27.3125,24.38431358,198603200,,
2015-02-02,29.51250076,29.79249954,29.02000046,29.65749931,26.47790527,250956400,,
2015-02-03,29.625,29.77249908,29.40250015,29.66250038,26.48237228,207662800,,
2015-02-04,29.625,30.12750053,29.57749939,29.88999939,26.68548203,280598800,,
2015-02-05,30.00499916,30.05750084,29.8125,29.98500061,26.87594795,168984800,,
2015-02-06,30.00499916,30.0625,29.61249924,29.73250008,26.64962578,174826400,,
2015-02-09,29.63750076,29.95999908,29.60750008,29.93000031,26.82664871,155559200,,
2015-02-10,30.04249954,30.53750038,30.04000092,30.50499916,27.34202766,248034000,,
2015-02-11,30.69249916,31.22999954,30.625,31.21999931,27.9828949,294247200,,
2015-02-12,31.51499939,31.87000084,31.39249992,31.61499977,28.33693314,297898000,,
2015-03-02,32.3125,32.56999969,32.07500076,32.27249908,28.9262619,192386800,,
2015-03-03,32.24000168,32.38000107,32.02249908,32.34000015,28.98676682,151265200,,
2015-03-04,32.27500153,32.38999939,32.08000183,32.13499832,28.80301476,126665200,,
2015-03-05,32.14500046,32.1875,31.44000053,31.60250092,28.32573128,226068400,,
2015-03-06,32.09999847,32.34249878,31.56500053,31.64999962,28.36830521,291368400,,
2015-03-09,31.98999977,32.39250183,31.26499939,31.78499985,28.48931313,354114000,,
2015-03-10,31.60250092,31.80500031,30.95000076,31.12750053,27.89998817,275426400,,
2015-03-11,31.1875,31.19249916,30.52750015,30.55999947,27.39133263,275756000,,
2015-03-12,30.57749939,31.22500038,30.40749931,31.11249924,27.88654137,193450800,,
2015-04-01,31.20499992,31.28000069,30.77499962,31.0625,27.84172058,162485600,,
2015-04-02,31.25749969,31.38999939,31.04750061,31.32999992,28.08148766,128880400,,
2015-04-06,31.11750031,31.87750053,31.08250046,31.83749962,28.5363636,148776000,,
2015-04-07,31.90999985,32.02999878,31.49500084,31.50250053,28.23610115,140049200,,
2015-04-08,31.46249962,31.60000038,31.24250031,31.39999962,28.14422989,149316800,,
2015-04-09,31.46249962,31.64500046,31.16500092,31.63999939,28.35934448,129936000,,
2015-04-10,31.48749924,31.80249977,31.31500053,31.77499962,28.4803524,160752000,,
2015-05-01,31.52499962,32.53250122,31.32500076,32.23749924,28.89489174,234050400,,
2015-05-04,32.375,32.64250183,32.06499863,32.17499924,28.83887291,203953200,,
2015-05-05,32.03749847,32.11249924,31.44499969,31.45000076,28.18905258,197085600,,
2015-05-06,31.63999939,31.6875,30.84000015,31.25250053,28.01203156,288564000,,
2015-05-07,31.19249916,31.52000046,31.00499916,31.31500053,28.18528938,175763600,,
2015-05-08,31.67000008,31.90500069,31.52750015,31.90500069,28.71632004,222201600,,
2015-05-11,31.84749985,31.88999939,31.40749931,31.57999992,28.42379951,168143200,,
2015-05-12,31.39999962,31.71999931,31.20499992,31.46750069,28.32254219,192640000,,
2015-06-01,32.56999969,32.84749985,32.51250076,32.63499832,29.37335777,128451200,,
2015-06-02,32.46500015,32.66500092,32.33000183,32.49000168,29.24285698,134670400,,
2015-06-03,32.66500092,32.73500061,32.47499847,32.52999878,29.27885437,123934000,,
2015-06-04,32.39500046,32.64500046,32.22750092,32.34000015,29.10784531,153800400,,
2015-06-05,32.375,32.42250061,32.09000015,32.16249847,28.94808388,142507200,,
2015-06-08,32.22499847,32.30250168,31.70750046,31.95000076,28.75682831,210699200,,
2015-06-09,31.67499924,32.02000046,31.40500069,31.85499954,28.67132187,224301600,,
2015-06-10,31.97999954,32.33499908,31.96249962,32.22000122,28.99983406,156349200,,
2015-06-11,32.29499817,32.54499817,32.11999893,32.14749908,28.93458176,141563600,,
2015-06-12,32.04750061,32.08250046,31.77750015,31.79249954,28.61505699,147544800,,
2015-07-01,31.72500038,31.73500061,31.49749947,31.64999962,28.48680687,120955200,,
2015-07-02,31.60750008,31.67250061,31.44249916,31.61000061,28.45080376,108844000,,
2015-07-06,31.23500061,31.55750084,31.21249962,31.5,28.3517952,112241600,,
2015-07-07,31.47249985,31.53750038,30.94249916,31.42250061,28.28204727,187787200,,
2015-07-08,31.12000084,31.15999985,30.63500023,30.64249992,27.57999802,243046400,,
2015-07-09,30.96249962,31.01499939,29.80500031,30.01749992,27.01746178,314380000,,
2015-07-10,30.48500061,30.96249962,30.30249977,30.81999969,27.73976707,245418000,,
2015-08-03,30.375,30.64249992,29.37999916,29.61000061,26.65069008,279904000,,
2015-08-04,29.35499954,29.42499924,28.3125,28.65999985,25.79563522,496554400,,
2015-08-05,28.23749924,29.36000061,28.02499962,28.85000038,25.96664619,397250400,,
2015-08-06,28.99250031,29.125,28.53000069,28.78249931,26.02314758,211612000,,
2015-08-07,28.64500046,29.0625,28.625,28.87999916,26.11130714,154681600,,
2015-08-10,29.13249969,29.99749947,29.13249969,29.93000031,27.06064606,219806400,,
2015-08-11,29.45249939,29.54500008,28.33250046,28.37249947,25.65245819,388331200,,
2015-08-12,28.13249969,28.85499954,27.40749931,28.80999947,26.04801369,404870000,,
2015-09-01,27.53750038,27.96999931,26.84000015,26.93000031,24.34824944,307383600,,
2015-09-02,27.55750084,28.08499908,27.28249931,28.08499908,25.392519,247555200,,
2015-09-03,28.12249947,28.19499969,27.51000023,27.59250069,24.94724083,212935600,,
2015-09-04,27.24250031,27.61249924,27.12750053,27.31749916,24.69860649,199985200,,
2015-09-08,27.9375,28.13999939,27.57999992,28.07749939,25.38573647,219374400,,
2015-09-09,28.44000053,28.50499916,27.44249916,27.53750038,24.89750671,340043200,,
2015-09-10,27.56749916,28.31999969,27.47500038,28.14249992,25.44450951,251571200,,
2015-09-11,27.94750023,28.55249977,27.94000053,28.55249977,25.81520081,199662000,,
2015-10-01,27.26749992,27.40500069,26.82749939,27.39500046,24.76867485,255716400,,
2015-10-02,27.00250053,27.75250053,26.88750076,27.59499931,24.94949532,232079200,,
2015-10-05,27.46999931,27.84250069,27.26749992,27.69499969,25.03991127,208258800,,
2015-10-06,27.65749931,27.93499947,27.44249916,27.82749939,25.15971184,192787200,,
2015-10-07,27.93499947,27.94249916,27.35250092,27.69499969,25.03991127,187062400,,
2015-10-08,27.54750061,27.54750061,27.05249977,27.375,24.75058746,247918400,,
2015-10-09,27.5,28.06999969,27.37249947,28.03000069,25.34278679,211064400,,
2015-10-12,28.18250084,28.1875,27.86000061,27.89999962,25.22525787,121868800,,
2015-11-02,30.20000076,30.34000015,29.90250015,30.29500008,27.39065361,128813200,,
2015-11-03,30.19750023,30.87249947,30.17499924,30.64249992,27.70483398,182076000,,
2015-11-04,30.78249931,30.95499992,30.40500069,30.5,27.57600021,179544400,,
2015-11-05,30.46249962,30.67250061,30.04500008,30.22999954,27.44887352,158210800,,
2015-11-06,30.27750015,30.45249939,30.15500069,30.26499939,27.48066139,132169200,,
2015-11-09,30.23999977,30.45249939,30.01250076,30.14249992,27.36942482,135485600,,
2015-11-10,29.22500038,29.51749992,29.01499939,29.19249916,26.50682449,236511600,,
2015-11-11,29.09250069,29.35499954,28.80249977,29.02750015,26.35700798,180872000,,
2015-11-12,29.06500053,29.20499992,28.91250038,28.93000031,26.2684803,130102400,,
2015-12-01,29.6875,29.70249939,29.21500015,29.33499908,26.63621902,139409600,,
2015-12-02,29.33499908,29.52750015,29.02000046,29.06999969,26.39559555,133546400,,
2015-12-03,29.13750076,29.19750023,28.55500031,28.79999924,26.1504364,166278000,,
2015-12-04,28.82250023,29.8125,28.77750015,29.75749969,27.01985168,231108000,,
2015-12-07,29.74500084,29.96500015,29.45249939,29.56999969,26.84959602,128336800,,
2015-12-08,29.37999916,29.64999962,29.21500015,29.55750084,26.83824921,137238000,,
2015-12-09,29.40999985,29.42250061,28.77000046,28.90500069,26.24577904,185445600,,
2015-12-10,29.01000023,29.23500061,28.87750053,29.04249954,26.37062454,116850800,,
2015-12-11,28.79750061,28.84749985,28.21249962,28.29500008,25.69189835,187544800,,
2016-01-04,25.65250015,26.34250069,25.5,26.33749962,23.91448021,270597600,,
2016-01-05,26.4375,26.46249962,25.60250092,25.67749977,23.31520462,223164000,,
2016-01-06,25.13999939,25.59250069,24.96750069,25.17499924,22.85893631,273829600,,
2016-01-07,24.67000008,25.03249931,24.10750008,24.11249924,21.89417267,324377600,,
2016-01-08,24.63750076,24.77750015,24.19000053,24.23999977,22.00994492,283192000,,
2016-01-11,24.74250031,24.76499939,24.33499908,24.63249969,22.36634254,198957600,,
2016-01-12,25.13750076,25.17250061,24.70999908,24.98999977,22.6909523,196616800,,
2016-02-01,24.11750031,24.17749977,23.85000038,24.10750008,21.88963699,163774000,,
2016-02-02,23.85499954,24.01000023,23.56999969,23.62000084,21.44699287,149428800,,
2016-02-03,23.75,24.20999908,23.52000046,24.08749962,21.87148285,183857200,,
2016-02-04,23.96500015,24.33250046,23.79750061,24.14999962,22.04722214,185886800,,
2016-02-05,24.12999916,24.22999954,23.42250061,23.50499916,21.45838165,185672400,,
2016-02-08,23.28249931,23.92499924,23.26000023,23.75250053,21.68432999,216085600,,
2016-02-09,23.57250023,23.98500061,23.48250008,23.74749947,21.67976379,177324800,,
2016-02-10,23.97999954,24.08749962,23.52499962,23.56749916,21.51543427,169374400,,
2016-02-11,23.44750023,23.68000031,23.14749908,23.42499924,21.38534927,200298800,,
2016-02-12,23.54750061,23.625,23.25250053,23.49749947,21.45152855,161405600,,
2016-03-01,24.41250038,25.19249916,24.35499954,25.13249969,22.94417191,201628400,,
2016-03-02,25.12750053,25.22249985,24.90999985,25.1875,22.99438667,132678400,,
2016-03-03,25.14500046,25.42749977,25.11249924,25.375,23.16555595,147822800,,
2016-03-04,25.59250069,25.9375,25.34250069,25.75250053,23.51019096,184220400,,
2016-03-07,25.59749985,25.70750046,25.23999977,25.46750069,23.24999809,143315600,,
2016-03-08,25.19499969,25.44000053,25.10000038,25.25749969,23.05828667,126247600,,
2016-03-09,25.32749939,25.39500046,25.06749916,25.28000069,23.07882881,108806800,,
2016-03-10,25.35250092,25.55999947,25.03750038,25.29249954,23.09023476,134054400,,
2016-03-11,25.55999947,25.56999969,25.375,25.56500053,23.33901215,109632800,,
2016-04-01,27.19499969,27.5,27.04999924,27.49749947,25.10324669,103496000,,
2016-04-04,27.60499954,28.04750061,27.56749916,27.78000069,25.36114883,149424800,,
2016-04-05,27.37750053,27.68250084,27.35499954,27.45249939,25.06215668,106314800,,
2016-04-06,27.55750084,27.74500084,27.29999924,27.73999977,25.32462883,105616400,,
2016-04-07,27.48749924,27.60499954,27.03000069,27.13500023,24.77230644,127207600,,
2016-04-08,27.22750092,27.44249916,27.04249954,27.16500092,24.79969406,94326800,,
2016-04-11,27.24250031,27.65250015,27.20750046,27.25499916,24.88186455,117630000,,
2016-04-12,27.33499908,27.625,27.16500092,27.61000061,25.20595169,108929200,,
2016-05-02,23.49250031,23.52000046,23.10000038,23.40999985,21.3716507,192640400,,
2016-05-03,23.54999924,23.93499947,23.42000008,23.79500008,21.72312546,227325200,,
2016-05-04,23.79999924,23.97500038,23.45499992,23.54750061,21.49717712,164102000,,
2016-05-05,23.5,23.51749992,23.17000008,23.30999947,21.40991974,143562000,,
2016-05-06,23.34250069,23.36249924,22.96249962,23.18000031,21.29052162,174799600,,
2016-05-09,23.25,23.44249916,23.14749908,23.19750023,21.30659485,131745600,,
2016-05-10,23.33250046,23.39249992,23.02750015,23.35499954,21.45125771,134747200,,
2016-05-11,23.37000084,23.39249992,23.11499977,23.12750053,21.24229622,114876400,,
2016-05-12,23.18000031,23.19499969,22.36750031,22.58499908,20.74401855,305258800,,
2016-06-01,24.75499916,24.88500023,24.58250046,24.61499977,22.6085453,116693200,,
2016-06-02,24.39999962,24.45999908,24.15749931,24.43000031,22.43863487,160766400,,
2016-06-03,24.44750023,24.56749916,24.36249924,24.47999954,22.48454666,114019600,,
2016-06-06,24.49749947,25.47249985,24.38750076,24.65749931,22.64758682,93170000,,
2016-06-07,24.8125,24.96750069,24.73999977,24.75749969,22.73943329,89638000,,
2016-06-08,24.75499916,24.88999939,24.67000008,24.73500061,22.71876526,83392400,,
2016-06-09,24.625,24.99749947,24.61499977,24.91250038,22.88179588,106405600,,
2016-06-10,24.63249969,24.83749962,24.62000084,24.70750046,22.69350243,126851600,,
2016-07-01,23.87249947,24.11750031,23.83250046,23.97249985,22.01841927,104106000,,
2016-07-05,23.84749985,23.85000038,23.61499977,23.74749947,21.81176376,110820800,,
